Data;ProdutoID;CanalID;PromocaoID;Preco;Volume;Receita;Custo
2024-08-30;12;1;1;3000,00;7;21000,00;15142,30
2024-08-30;12;2;1;3000,00;3;9000,00;5998,65
2024-08-30;12;3;1;3000,00;4;12000,00;7402,94
2024-08-30;13;1;1;3400,00;2;6800,00;4107,90
2024-08-30;13;2;1;3400,00;7;23800,00;14649,29
2024-08-30;13;3;1;3400,00;3;10200,00;6661,33
2024-08-30;14;1;1;3500,00;6;21000,00;13694,90
2024-08-30;14;2;1;3500,00;2;7000,00;4706,60
2024-08-30;14;3;1;3500,00;3;10500,00;7369,20
2024-08-30;15;1;1;7800,00;8;62400,00;43579,07
2024-08-30;15;2;1;7800,00;7;54600,00;39074,35
2024-08-30;15;3;1;7800,00;4;31200,00;21668,08
2024-08-30;16;1;1;4200,00;2;8400,00;5300,53
2024-08-30;16;2;1;4200,00;2;8400,00;6150,80
2024-08-30;16;3;1;4200,00;3;12600,00;8981,61
2024-08-30;17;1;1;6200,00;3;18600,00;13668,87
2024-08-30;17;2;1;6200,00;2;12400,00;8885,75
2024-08-30;17;3;1;6200,00;1;6200,00;3909,61
2024-08-30;18;1;1;5500,00;4;22000,00;14421,37
2024-08-30;18;2;1;5500,00;2;11000,00;7306,02
2024-08-30;18;3;1;5500,00;0;0,00;0,00
2024-08-30;19;1;1;1800,00;4;7200,00;5169,40
2024-08-30;19;2;1;1800,00;1;1800,00;1322,61
2024-08-30;19;3;1;1800,00;4;7200,00;5344,49
2024-08-30;20;1;1;3000,00;3;9000,00;6406,62
2024-08-30;20;2;1;3000,00;3;9000,00;6103,73
2024-08-30;20;3;1;3000,00;0;0,00;0,00
2024-08-30;21;1;1;1900,00;28;53200,00;37216,80
2024-08-30;21;2;1;1900,00;22;41800,00;31281,81
2024-08-30;21;3;1;1900,00;12;22800,00;16122,77
2024-08-30;22;1;1;2200,00;34;74800,00;49552,71
2024-08-30;22;2;1;2200,00;46;101200,00;62995,97
2024-08-30;22;3;1;2200,00;14;30800,00;19744,73
2024-08-30;23;1;1;450,00;36;16200,00;10984,90
2024-08-30;23;2;1;450,00;32;14400,00;10248,18
2024-08-30;23;3;1;450,00;23;10350,00;7423,16
2024-08-30;24;1;1;850,00;27;22950,00;15568,02
2024-08-30;24;2;1;850,00;32;27200,00;17578,35
2024-08-30;24;3;1;850,00;24;20400,00;14437,65
2024-08-30;25;1;1;1100,00;36;39600,00;26328,03
2024-08-30;25;2;1;1100,00;34;37400,00;23515,41
2024-08-30;25;3;1;1100,00;16;17600,00;12559,01
2024-08-30;26;1;1;4500,00;10;45000,00;29659,38
2024-08-30;26;2;1;4500,00;8;36000,00;23243,04
2024-08-30;26;3;1;4500,00;8;36000,00;24682,51
2024-08-30;27;1;1;2300,00;3;6900,00;4404,95
2024-08-30;27;2;1;2300,00;6;13800,00;8614,81
2024-08-30;27;3;1;2300,00;4;9200,00;5990,44
2024-08-30;28;1;1;1500,00;4;6000,00;4059,89
2024-08-30;28;2;1;1500,00;7;10500,00;6506,13
2024-08-30;28;3;1;1500,00;5;7500,00;5255,36
2024-08-30;29;1;1;600,00;12;7200,00;5165,73
2024-08-30;29;2;1;600,00;13;7800,00;5122,79
2024-08-30;29;3;1;600,00;14;8400,00;6031,51
2024-08-30;30;1;1;750,00;23;17250,00;10555,94
2024-08-30;30;2;1;750,00;24;18000,00;12758,03
2024-08-30;30;3;1;750,00;21;15750,00;10741,03
2024-08-31;1;1;1;5800,00;17;98600,00;73621,28
2024-08-31;1;2;1;5800,00;22;127600,00;89129,25
2024-08-31;1;3;1;5800,00;5;29000,00;20758,69
2024-08-31;2;1;1;4700,00;20;94000,00;61156,31
2024-08-31;2;2;1;4700,00;9;42300,00;31515,30
2024-08-31;2;3;1;4700,00;12;56400,00;36417,29
2024-08-31;3;1;1;3800,00;12;45600,00;29717,58
2024-08-31;3;2;1;3800,00;8;30400,00;19650,50
2024-08-31;3;3;1;3800,00;5;19000,00;11775,25
2024-08-31;4;1;1;1900,00;5;9500,00;5783,62
2024-08-31;4;2;1;1900,00;18;34200,00;23667,76
2024-08-31;4;3;1;1900,00;4;7600,00;5483,50
2024-08-31;5;1;1;1400,00;15;21000,00;13928,04
2024-08-31;5;2;1;1400,00;7;9800,00;6633,03
2024-08-31;5;3;1;1400,00;12;16800,00;10449,26
2024-08-31;6;1;1;3200,00;8;25600,00;16749,93
2024-08-31;6;2;1;3200,00;19;60800,00;39622,20
2024-08-31;6;3;1;3200,00;12;38400,00;26554,87
2024-08-31;7;1;1;1700,00;18;30600,00;18805,94
2024-08-31;7;2;1;1700,00;15;25500,00;15327,85
2024-08-31;7;3;1;1700,00;9;15300,00;11437,39
2024-08-31;8;1;1;6200,00;7;43400,00;26649,87
2024-08-31;8;2;1;6200,00;18;111600,00;81404,13
2024-08-31;8;3;1;6200,00;8;49600,00;33847,51
2024-08-31;9;1;1;9500,00;6;57000,00;35328,72
2024-08-31;9;2;1;9500,00;4;38000,00;27205,42
2024-08-31;9;3;1;9500,00;5;47500,00;30963,27
2024-08-31;10;1;1;7200,00;7;50400,00;34342,33
2024-08-31;10;2;1;7200,00;7;50400,00;30550,50
2024-08-31;10;3;1;7200,00;4;28800,00;21072,29
2024-08-31;11;1;1;4000,00;7;28000,00;19761,07
2024-08-31;11;2;1;4000,00;8;32000,00;23767,90
2024-08-31;11;3;1;4000,00;4;16000,00;11887,44
2024-08-31;12;1;1;3000,00;6;18000,00;12567,29
2024-08-31;12;2;1;3000,00;7;21000,00;14731,00
2024-08-31;12;3;1;3000,00;4;12000,00;8810,71
2024-08-31;13;1;1;3400,00;7;23800,00;15731,76
2024-08-31;13;2;1;3400,00;9;30600,00;21283,90
2024-08-31;13;3;1;3400,00;2;6800,00;4528,55
2024-08-31;14;1;1;3500,00;3;10500,00;7797,16
2024-08-31;14;2;1;3500,00;3;10500,00;7660,81
2024-08-31;14;3;1;3500,00;5;17500,00;12764,08
2024-08-31;15;1;1;7800,00;4;31200,00;18751,60
2024-08-31;15;2;1;7800,00;3;23400,00;14891,13
2024-08-31;15;3;1;7800,00;3;23400,00;14347,20
2024-08-31;16;1;1;4200,00;1;4200,00;2889,35
2024-08-31;16;2;1;4200,00;2;8400,00;5128,56
2024-08-31;16;3;1;4200,00;2;8400,00;6230,88
2024-08-31;17;1;1;6200,00;5;31000,00;22886,69
2024-08-31;17;2;1;6200,00;1;6200,00;4584,32
2024-08-31;17;3;1;6200,00;2;12400,00;9015,01
2024-08-31;18;1;1;5500,00;2;11000,00;7080,64
2024-08-31;18;2;1;5500,00;2;11000,00;7546,24
2024-08-31;18;3;1;5500,00;0;0,00;0,00
2024-08-31;19;1;1;1800,00;2;3600,00;2379,35
2024-08-31;19;2;1;1800,00;2;3600,00;2678,50
2024-08-31;19;3;1;1800,00;4;7200,00;4394,92
2024-08-31;20;1;1;3000,00;1;3000,00;1912,51
2024-08-31;20;2;1;3000,00;1;3000,00;2031,73
2024-08-31;20;3;1;3000,00;3;9000,00;6261,07
2024-08-31;21;1;1;1900,00;10;19000,00;11914,97
2024-08-31;21;2;1;1900,00;28;53200,00;34106,62
2024-08-31;21;3;1;1900,00;19;36100,00;22613,49
2024-08-31;22;1;1;2200,00;20;44000,00;32702,73
2024-08-31;22;2;1;2200,00;43;94600,00;66318,94
2024-08-31;22;3;1;2200,00;10;22000,00;15076,09
2024-08-31;23;1;1;450,00;23;10350,00;7533,40
2024-08-31;23;2;1;450,00;48;21600,00;13878,81
2024-08-31;23;3;1;450,00;13;5850,00;4374,29
2024-08-31;24;1;1;850,00;38;32300,00;22494,68
2024-08-31;24;2;1;850,00;21;17850,00;12961,70
2024-08-31;24;3;1;850,00;9;7650,00;4946,36
2024-08-31;25;1;1;1100,00;34;37400,00;23415,16
2024-08-31;25;2;1;1100,00;14;15400,00;9331,42
2024-08-31;25;3;1;1100,00;32;35200,00;26102,11
2024-08-31;26;1;1;4500,00;5;22500,00;13522,53
2024-08-31;26;2;1;4500,00;3;13500,00;8116,46
2024-08-31;26;3;1;4500,00;3;13500,00;9454,63
2024-08-31;27;1;1;2300,00;10;23000,00;16837,83
2024-08-31;27;2;1;2300,00;10;23000,00;14007,39
2024-08-31;27;3;1;2300,00;5;11500,00;8460,28
2024-08-31;28;1;1;1500,00;3;4500,00;2761,00
2024-08-31;28;2;1;1500,00;3;4500,00;2906,12
2024-08-31;28;3;1;1500,00;4;6000,00;4398,82
2024-08-31;29;1;1;600,00;23;13800,00;10077,08
2024-08-31;29;2;1;600,00;20;12000,00;8965,77
2024-08-31;29;3;1;600,00;8;4800,00;2925,80
2024-08-31;30;1;1;750,00;11;8250,00;6032,66
2024-08-31;30;2;1;750,00;32;24000,00;17931,54
2024-08-31;30;3;1;750,00;10;7500,00;4788,39
2024-09-01;1;1;1;5800,00;13;75400,00;46252,41
2024-09-01;1;2;1;5800,00;14;81200,00;49601,80
2024-09-01;1;3;1;5800,00;10;58000,00;40267,04
2024-09-01;2;1;1;4700,00;6;28200,00;18836,90
2024-09-01;2;2;1;4700,00;24;112800,00;79465,64
2024-09-01;2;3;1;4700,00;16;75200,00;50880,76
2024-09-01;3;1;1;3800,00;19;72200,00;50365,57
2024-09-01;3;2;1;3800,00;24;91200,00;59595,17
2024-09-01;3;3;1;3800,00;11;41800,00;30993,18
2024-09-01;4;1;1;1900,00;8;15200,00;9708,73
2024-09-01;4;2;1;1900,00;19;36100,00;26842,67
2024-09-01;4;3;1;1900,00;6;11400,00;8401,11
2024-09-01;5;1;1;1400,00;8;11200,00;7219,07
2024-09-01;5;2;1;1400,00;22;30800,00;21333,90
2024-09-01;5;3;1;1400,00;12;16800,00;10781,50
2024-09-01;6;1;1;3200,00;13;41600,00;26487,26
2024-09-01;6;2;1;3200,00;8;25600,00;15549,98
2024-09-01;6;3;1;3200,00;13;41600,00;26019,61
2024-09-01;7;1;1;1700,00;15;25500,00;15389,91
2024-09-01;7;2;1;1700,00;6;10200,00;7016,12
2024-09-01;7;3;1;1700,00;11;18700,00;11325,27
2024-09-01;8;1;1;6200,00;15;93000,00;62479,24
2024-09-01;8;2;1;6200,00;12;74400,00;45632,37
2024-09-01;8;3;1;6200,00;15;93000,00;61488,47
2024-09-01;9;1;1;9500,00;7;66500,00;43514,74
2024-09-01;9;2;1;9500,00;7;66500,00;46535,58
2024-09-01;9;3;1;9500,00;4;38000,00;25644,85
2024-09-01;10;1;1;7200,00;5;36000,00;26653,62
2024-09-01;10;2;1;7200,00;3;21600,00;15443,64
2024-09-01;10;3;1;7200,00;6;43200,00;26271,38
2024-09-01;11;1;1;4000,00;6;24000,00;17301,80
2024-09-01;11;2;1;4000,00;7;28000,00;17962,22
2024-09-01;11;3;1;4000,00;1;4000,00;2880,72
2024-09-01;12;1;1;3000,00;3;9000,00;6688,28
2024-09-01;12;2;1;3000,00;3;9000,00;5629,35
2024-09-01;12;3;1;3000,00;2;6000,00;3792,65
2024-09-01;13;1;1;3400,00;2;6800,00;4453,07
2024-09-01;13;2;1;3400,00;7;23800,00;14642,81
2024-09-01;13;3;1;3400,00;1;3400,00;2182,86
2024-09-01;14;1;1;3500,00;3;10500,00;6576,75
2024-09-01;14;2;1;3500,00;2;7000,00;5169,63
2024-09-01;14;3;1;3500,00;1;3500,00;2166,66
2024-09-01;15;1;1;7800,00;7;54600,00;37990,89
2024-09-01;15;2;1;7800,00;6;46800,00;33498,03
2024-09-01;15;3;1;7800,00;1;7800,00;5247,69
2024-09-01;16;1;1;4200,00;5;21000,00;14253,50
2024-09-01;16;2;1;4200,00;6;25200,00;17175,34
2024-09-01;16;3;1;4200,00;0;0,00;0,00
2024-09-01;17;1;1;6200,00;1;6200,00;4250,30
2024-09-01;17;2;1;6200,00;3;18600,00;12279,83
2024-09-01;17;3;1;6200,00;3;18600,00;12932,26
2024-09-01;18;1;1;5500,00;2;11000,00;7304,82
2024-09-01;18;2;1;5500,00;4;22000,00;14221,91
2024-09-01;18;3;1;5500,00;0;0,00;0,00
2024-09-01;19;1;1;1800,00;4;7200,00;4324,72
2024-09-01;19;2;1;1800,00;6;10800,00;7314,82
2024-09-01;19;3;1;1800,00;2;3600,00;2473,23
2024-09-01;20;1;1;3000,00;2;6000,00;3813,58
2024-09-01;20;2;1;3000,00;1;3000,00;1858,64
2024-09-01;20;3;1;3000,00;3;9000,00;6359,56
2024-09-01;21;1;1;1900,00;23;43700,00;32348,51
2024-09-01;21;2;1;1900,00;20;38000,00;25431,94
2024-09-01;21;3;1;1900,00;28;53200,00;35487,45
2024-09-01;22;1;1;2200,00;18;39600,00;24693,23
2024-09-01;22;2;1;2200,00;46;101200,00;62539,24
2024-09-01;22;3;1;2200,00;12;26400,00;19256,42
2024-09-01;23;1;1;450,00;24;10800,00;7975,06
2024-09-01;23;2;1;450,00;15;6750,00;4209,14
2024-09-01;23;3;1;450,00;27;12150,00;8620,20
2024-09-01;24;1;1;850,00;14;11900,00;7759,05
2024-09-01;24;2;1;850,00;15;12750,00;9497,53
2024-09-01;24;3;1;850,00;16;13600,00;8779,52
2024-09-01;25;1;1;1100,00;12;13200,00;8684,37
2024-09-01;25;2;1;1100,00;34;37400,00;26414,16
2024-09-01;25;3;1;1100,00;10;11000,00;7711,14
2024-09-01;26;1;1;4500,00;9;40500,00;26364,62
2024-09-01;26;2;1;4500,00;10;45000,00;27663,06
2024-09-01;26;3;1;4500,00;4;18000,00;12254,60
2024-09-01;27;1;1;2300,00;5;11500,00;8228,22
2024-09-01;27;2;1;2300,00;12;27600,00;17877,90
2024-09-01;27;3;1;2300,00;8;18400,00;13231,10
2024-09-01;28;1;1;1500,00;10;15000,00;10913,95
2024-09-01;28;2;1;1500,00;10;15000,00;9690,13
2024-09-01;28;3;1;1500,00;8;12000,00;8425,42
2024-09-01;29;1;1;600,00;11;6600,00;4156,94
2024-09-01;29;2;1;600,00;22;13200,00;9075,52
2024-09-01;29;3;1;600,00;21;12600,00;8891,64
2024-09-01;30;1;1;750,00;16;12000,00;8703,19
2024-09-01;30;2;1;750,00;14;10500,00;6411,91
2024-09-01;30;3;1;750,00;16;12000,00;8884,52
2024-09-02;1;1;1;5800,00;7;40600,00;25776,02
2024-09-02;1;2;1;5800,00;19;110200,00;69330,70
2024-09-02;1;3;1;5800,00;16;92800,00;59930,02
2024-09-02;2;1;1;4700,00;7;32900,00;22996,63
2024-09-02;2;2;1;4700,00;22;103400,00;66891,59
2024-09-02;2;3;1;4700,00;7;32900,00;24512,67
2024-09-02;3;1;1;3800,00;6;22800,00;14505,64
2024-09-02;3;2;1;3800,00;6;22800,00;14975,16
2024-09-02;3;3;1;3800,00;12;45600,00;30828,48
2024-09-02;4;1;1;1900,00;18;34200,00;21934,01
2024-09-02;4;2;1;1900,00;12;22800,00;15500,86
2024-09-02;4;3;1;1900,00;11;20900,00;15560,11
2024-09-02;5;1;1;1400,00;8;11200,00;8063,45
2024-09-02;5;2;1;1400,00;15;21000,00;14868,77
2024-09-02;5;3;1;1400,00;12;16800,00;11612,57
2024-09-02;6;1;1;3200,00;11;35200,00;24637,17
2024-09-02;6;2;1;3200,00;7;22400,00;13825,03
2024-09-02;6;3;1;3200,00;4;12800,00;8575,66
2024-09-02;7;1;1;1700,00;8;13600,00;9680,94
2024-09-02;7;2;1;1700,00;12;20400,00;14912,76
2024-09-02;7;3;1;1700,00;4;6800,00;4764,91
2024-09-02;8;1;1;6200,00;9;55800,00;38688,52
2024-09-02;8;2;1;6200,00;12;74400,00;49267,04
2024-09-02;8;3;1;6200,00;6;37200,00;24316,95
2024-09-02;9;1;1;9500,00;2;19000,00;12951,45
2024-09-02;9;2;1;9500,00;8;76000,00;49732,36
2024-09-02;9;3;1;9500,00;2;19000,00;13811,37
2024-09-02;10;1;1;7200,00;4;28800,00;21034,99
2024-09-02;10;2;1;7200,00;9;64800,00;44644,47
2024-09-02;10;3;1;7200,00;3;21600,00;15594,28
2024-09-02;11;1;1;4000,00;7;28000,00;18813,95
2024-09-02;11;2;1;4000,00;7;28000,00;19633,84
2024-09-02;11;3;1;4000,00;4;16000,00;10512,18
2024-09-02;12;1;1;3000,00;5;15000,00;9455,46
2024-09-02;12;2;1;3000,00;7;21000,00;13839,82
2024-09-02;12;3;1;3000,00;1;3000,00;1979,58
2024-09-02;13;1;1;3400,00;3;10200,00;6336,05
2024-09-02;13;2;1;3400,00;9;30600,00;18613,80
2024-09-02;13;3;1;3400,00;6;20400,00;14920,98
2024-09-02;14;1;1;3500,00;4;14000,00;10184,86
2024-09-02;14;2;1;3500,00;6;21000,00;13745,25
2024-09-02;14;3;1;3500,00;1;3500,00;2596,16
2024-09-02;15;1;1;7800,00;5;39000,00;26375,83
2024-09-02;15;2;1;7800,00;2;15600,00;11183,33
2024-09-02;15;3;1;7800,00;4;31200,00;22755,93
2024-09-02;16;1;1;4200,00;4;16800,00;10803,69
2024-09-02;16;2;1;4200,00;4;16800,00;11742,13
2024-09-02;16;3;1;4200,00;2;8400,00;5497,46
2024-09-02;17;1;1;6200,00;5;31000,00;19720,20
2024-09-02;17;2;1;6200,00;4;24800,00;17594,30
2024-09-02;17;3;1;6200,00;2;12400,00;8220,36
2024-09-02;18;1;1;5500,00;2;11000,00;6656,67
2024-09-02;18;2;1;5500,00;4;22000,00;13350,36
2024-09-02;18;3;1;5500,00;4;22000,00;15264,62
2024-09-02;19;1;1;1800,00;5;9000,00;6129,43
2024-09-02;19;2;1;1800,00;3;5400,00;3647,40
2024-09-02;19;3;1;1800,00;3;5400,00;3324,39
2024-09-02;20;1;1;3000,00;4;12000,00;7501,68
2024-09-02;20;2;1;3000,00;1;3000,00;2016,44
2024-09-02;20;3;1;3000,00;3;9000,00;6339,99
2024-09-02;21;1;1;1900,00;19;36100,00;22934,01
2024-09-02;21;2;1;1900,00;36;68400,00;42597,05
2024-09-02;21;3;1;1900,00;12;22800,00;14510,89
2024-09-02;22;1;1;2200,00;27;59400,00;36839,51
2024-09-02;22;2;1;2200,00;46;101200,00;61011,25
2024-09-02;22;3;1;2200,00;12;26400,00;16779,33
2024-09-02;23;1;1;450,00;38;17100,00;10793,50
2024-09-02;23;2;1;450,00;34;15300,00;11003,34
2024-09-02;23;3;1;450,00;24;10800,00;6533,81
2024-09-02;24;1;1;850,00;23;19550,00;13015,38
2024-09-02;24;2;1;850,00;48;40800,00;30440,98
2024-09-02;24;3;1;850,00;31;26350,00;17951,06
2024-09-02;25;1;1;1100,00;22;24200,00;15443,03
2024-09-02;25;2;1;1100,00;42;46200,00;27956,60
2024-09-02;25;3;1;1100,00;8;8800,00;5870,96
2024-09-02;26;1;1;4500,00;4;18000,00;13398,45
2024-09-02;26;2;1;4500,00;3;13500,00;9083,13
2024-09-02;26;3;1;4500,00;8;36000,00;22993,07
2024-09-02;27;1;1;2300,00;7;16100,00;10857,49
2024-09-02;27;2;1;2300,00;3;6900,00;4763,33
2024-09-02;27;3;1;2300,00;3;6900,00;4925,36
2024-09-02;28;1;1;1500,00;3;4500,00;2871,74
2024-09-02;28;2;1;1500,00;7;10500,00;6804,78
2024-09-02;28;3;1;1500,00;6;9000,00;5631,15
2024-09-02;29;1;1;600,00;28;16800,00;11262,46
2024-09-02;29;2;1;600,00;13;7800,00;4741,61
2024-09-02;29;3;1;600,00;19;11400,00;7927,70
2024-09-02;30;1;1;750,00;12;9000,00;6610,73
2024-09-02;30;2;1;750,00;22;16500,00;11711,01
2024-09-02;30;3;1;750,00;15;11250,00;8083,81
2024-09-03;1;1;1;5800,00;18;104400,00;63700,11
2024-09-03;1;2;1;5800,00;21;121800,00;85876,68
2024-09-03;1;3;1;5800,00;4;23200,00;16165,86
2024-09-03;2;1;1;4700,00;9;42300,00;27793,27
2024-09-03;2;2;1;4700,00;14;65800,00;40690,78
2024-09-03;2;3;1;4700,00;5;23500,00;16390,67
2024-09-03;3;1;1;3800,00;10;38000,00;23681,33
2024-09-03;3;2;1;3800,00;18;68400,00;43107,21
2024-09-03;3;3;1;3800,00;5;19000,00;13596,66
2024-09-03;4;1;1;1900,00;17;32300,00;20113,11
2024-09-03;4;2;1;1900,00;6;11400,00;7851,87
2024-09-03;4;3;1;1900,00;4;7600,00;4952,91
2024-09-03;5;1;1;1400,00;5;7000,00;4296,22
2024-09-03;5;2;1;1400,00;12;16800,00;10633,80
2024-09-03;5;3;1;1400,00;12;16800,00;12095,36
2024-09-03;6;1;1;3200,00;12;38400,00;25160,55
2024-09-03;6;2;1;3200,00;10;32000,00;23602,88
2024-09-03;6;3;1;3200,00;13;41600,00;27589,52
2024-09-03;7;1;1;1700,00;11;18700,00;12355,67
2024-09-03;7;2;1;1700,00;21;35700,00;26626,01
2024-09-03;7;3;1;1700,00;14;23800,00;15740,29
2024-09-03;8;1;1;6200,00;17;105400,00;73430,38
2024-09-03;8;2;1;6200,00;12;74400,00;51434,80
2024-09-03;8;3;1;6200,00;7;43400,00;30397,68
2024-09-03;9;1;1;9500,00;2;19000,00;13253,84
2024-09-03;9;2;1;9500,00;4;38000,00;25709,48
2024-09-03;9;3;1;9500,00;3;28500,00;17325,37
2024-09-03;10;1;1;7200,00;6;43200,00;29317,56
2024-09-03;10;2;1;7200,00;8;57600,00;38310,58
2024-09-03;10;3;1;7200,00;2;14400,00;10707,09
2024-09-03;11;1;1;4000,00;3;12000,00;8568,95
2024-09-03;11;2;1;4000,00;2;8000,00;5838,20
2024-09-03;11;3;1;4000,00;4;16000,00;11788,23
2024-09-03;12;1;1;3000,00;5;15000,00;9767,55
2024-09-03;12;2;1;3000,00;6;18000,00;11615,91
2024-09-03;12;3;1;3000,00;6;18000,00;13142,68
2024-09-03;13;1;1;3400,00;7;23800,00;16025,49
2024-09-03;13;2;1;3400,00;9;30600,00;20212,31
2024-09-03;13;3;1;3400,00;6;20400,00;12643,60
2024-09-03;14;1;1;3500,00;3;10500,00;7086,39
2024-09-03;14;2;1;3500,00;9;31500,00;21059,84
2024-09-03;14;3;1;3500,00;5;17500,00;12507,58
2024-09-03;15;1;1;7800,00;6;46800,00;31207,42
2024-09-03;15;2;1;7800,00;7;54600,00;32910,81
2024-09-03;15;3;1;7800,00;2;15600,00;11427,92
2024-09-03;16;1;1;4200,00;2;8400,00;5763,38
2024-09-03;16;2;1;4200,00;4;16800,00;12239,06
2024-09-03;16;3;1;4200,00;4;16800,00;10651,65
2024-09-03;17;1;1;6200,00;4;24800,00;15573,77
2024-09-03;17;2;1;6200,00;6;37200,00;27158,93
2024-09-03;17;3;1;6200,00;0;0,00;0,00
2024-09-03;18;1;1;5500,00;4;22000,00;13833,42
2024-09-03;18;2;1;5500,00;1;5500,00;4062,81
2024-09-03;18;3;1;5500,00;3;16500,00;10461,53
2024-09-03;19;1;1;1800,00;4;7200,00;5313,67
2024-09-03;19;2;1;1800,00;4;7200,00;5140,18
2024-09-03;19;3;1;1800,00;3;5400,00;3628,37
2024-09-03;20;1;1;3000,00;5;15000,00;9965,80
2024-09-03;20;2;1;3000,00;1;3000,00;2063,67
2024-09-03;20;3;1;3000,00;2;6000,00;4370,19
2024-09-03;21;1;1;1900,00;37;70300,00;47543,69
2024-09-03;21;2;1;1900,00;26;49400,00;30026,20
2024-09-03;21;3;1;1900,00;23;43700,00;29927,12
2024-09-03;22;1;1;2200,00;13;28600,00;20887,01
2024-09-03;22;2;1;2200,00;14;30800,00;21389,13
2024-09-03;22;3;1;2200,00;30;66000,00;43115,03
2024-09-03;23;1;1;450,00;26;11700,00;8563,87
2024-09-03;23;2;1;450,00;34;15300,00;10240,47
2024-09-03;23;3;1;450,00;12;5400,00;3267,34
2024-09-03;24;1;1;850,00;13;11050,00;6650,98
2024-09-03;24;2;1;850,00;30;25500,00;18310,00
2024-09-03;24;3;1;850,00;28;23800,00;16680,56
2024-09-03;25;1;1;1100,00;31;34100,00;24756,36
2024-09-03;25;2;1;1100,00;21;23100,00;15461,11
2024-09-03;25;3;1;1100,00;10;11000,00;7585,44
2024-09-03;26;1;1;4500,00;10;45000,00;32431,27
2024-09-03;26;2;1;4500,00;7;31500,00;20370,66
2024-09-03;26;3;1;4500,00;4;18000,00;13048,18
2024-09-03;27;1;1;2300,00;10;23000,00;13881,44
2024-09-03;27;2;1;2300,00;7;16100,00;11937,52
2024-09-03;27;3;1;2300,00;2;4600,00;3236,80
2024-09-03;28;1;1;1500,00;7;10500,00;7536,48
2024-09-03;28;2;1;1500,00;6;9000,00;5956,85
2024-09-03;28;3;1;1500,00;2;3000,00;1958,21
2024-09-03;29;1;1;600,00;12;7200,00;4910,04
2024-09-03;29;2;1;600,00;15;9000,00;6337,43
2024-09-03;29;3;1;600,00;10;6000,00;3910,31
2024-09-03;30;1;1;750,00;12;9000,00;6438,84
2024-09-03;30;2;1;750,00;22;16500,00;11585,17
2024-09-03;30;3;1;750,00;20;15000,00;9036,72
2024-09-04;1;1;1;5800,00;18;104400,00;64608,65
2024-09-04;1;2;1;5800,00;6;34800,00;23517,07
2024-09-04;1;3;1;5800,00;13;75400,00;49073,59
2024-09-04;2;1;1;4700,00;17;79900,00;53394,69
2024-09-04;2;2;1;4700,00;16;75200,00;55231,23
2024-09-04;2;3;1;4700,00;14;65800,00;44492,73
2024-09-04;3;1;1;3800,00;19;72200,00;51899,80
2024-09-04;3;2;1;3800,00;6;22800,00;14512,49
2024-09-04;3;3;1;3800,00;7;26600,00;18134,52
2024-09-04;4;1;1;1900,00;20;38000,00;27319,71
2024-09-04;4;2;1;1900,00;22;41800,00;29524,25
2024-09-04;4;3;1;1900,00;9;17100,00;11732,69
2024-09-04;5;1;1;1400,00;11;15400,00;10469,95
2024-09-04;5;2;1;1400,00;22;30800,00;21603,45
2024-09-04;5;3;1;1400,00;12;16800,00;12553,85
2024-09-04;6;1;1;3200,00;17;54400,00;40313,30
2024-09-04;6;2;1;3200,00;20;64000,00;39339,18
2024-09-04;6;3;1;3200,00;4;12800,00;9046,69
2024-09-04;7;1;1;1700,00;15;25500,00;18444,78
2024-09-04;7;2;1;1700,00;15;25500,00;18783,72
2024-09-04;7;3;1;1700,00;14;23800,00;15242,12
2024-09-04;8;1;1;6200,00;14;86800,00;55569,72
2024-09-04;8;2;1;6200,00;16;99200,00;71416,62
2024-09-04;8;3;1;6200,00;16;99200,00;59979,60
2024-09-04;9;1;1;9500,00;4;38000,00;24982,61
2024-09-04;9;2;1;9500,00;6;57000,00;40219,36
2024-09-04;9;3;1;9500,00;6;57000,00;36721,05
2024-09-04;10;1;1;7200,00;8;57600,00;41539,40
2024-09-04;10;2;1;7200,00;8;57600,00;39313,42
2024-09-04;10;3;1;7200,00;4;28800,00;19706,00
2024-09-04;11;1;1;4000,00;4;16000,00;10846,77
2024-09-04;11;2;1;4000,00;4;16000,00;10470,57
2024-09-04;11;3;1;4000,00;1;4000,00;2438,11
2024-09-04;12;1;1;3000,00;8;24000,00;17816,08
2024-09-04;12;2;1;3000,00;7;21000,00;13931,17
2024-09-04;12;3;1;3000,00;6;18000,00;12841,31
2024-09-04;13;1;1;3400,00;2;6800,00;4907,27
2024-09-04;13;2;1;3400,00;2;6800,00;4447,22
2024-09-04;13;3;1;3400,00;4;13600,00;8260,12
2024-09-04;14;1;1;3500,00;7;24500,00;15835,12
2024-09-04;14;2;1;3500,00;8;28000,00;18148,54
2024-09-04;14;3;1;3500,00;6;21000,00;14713,70
2024-09-04;15;1;1;7800,00;6;46800,00;28128,32
2024-09-04;15;2;1;7800,00;8;62400,00;40722,92
2024-09-04;15;3;1;7800,00;3;23400,00;15032,90
2024-09-04;16;1;1;4200,00;4;16800,00;12492,76
2024-09-04;16;2;1;4200,00;4;16800,00;11048,49
2024-09-04;16;3;1;4200,00;0;0,00;0,00
2024-09-04;17;1;1;6200,00;2;12400,00;8938,60
2024-09-04;17;2;1;6200,00;1;6200,00;4546,19
